CustomerID,Recency,Frequency,Monetary,Coupon_Ratio,Tenure_Months,Avg_Order_Value,Purchase_Interval,Orders_last_30d,Spend_last_30d,Active_30d
13049,66,1.3862943611198906,5.576592835300246,0.7142857142857143,3,4.485522913721957,30.44,0.0,0.0,0
13050,5,4.110873864173311,9.324145729371278,0.3203883495145631,10,5.235052700379266,5.073333333333334,10.0,7.116799905916845,1
13064,117,0.6931471805599453,5.459372725548825,0.3333333333333333,15,5.459372725548825,456.6,0.0,0.0,0
13065,350,2.0794415416798357,7.3312109160111625,0.4285714285714285,32,5.389221751178519,139.15428571428572,0.0,0.0,0
13068,82,0.6931471805599453,2.0794415416798357,1.0,47,2.0794415416798357,1430.68,0.0,0.0,0
13069,4,4.23410650459726,9.150339805396767,0.3115942028985507,38,4.93792122180745,17.01058823529412,20.0,8.184497016491992,1
13077,269,1.6094379124341003,7.385206108862922,0.3571428571428571,45,6.000771106428282,342.45,0.0,0.0,0
13078,52,3.2188758248682006,8.416625615693448,0.2962962962962963,28,5.243645564407424,35.513333333333335,0.0,0.0,0
13081,123,4.770684624465665,10.00686149626595,0.3295019157088122,5,5.249904310751482,1.300854700854701,0.0,0.0,0
13082,161,1.9459101490553132,6.976338733335997,0.4285714285714285,45,5.189236977770191,228.29999999999998,0.0,0.0,0
13089,21,5.176149732573829,10.324620279978237,0.3743169398907104,25,5.159862509904923,4.323863636363637,29.0,8.629195998134568,1
13090,93,2.302585092994046,7.288620270222069,0.2307692307692307,4,5.096846968693098,13.52888888888889,0.0,0.0,0
13092,208,1.6094379124341003,5.822809181077842,0.4285714285714285,2,4.445353484534206,15.22,0.0,0.0,0
13093,20,4.189654742026425,9.472645403920232,0.3706293706293706,35,5.303169422417476,16.390769230769234,22.0,8.575450778721416,1
13094,154,1.6094379124341003,6.119549886871201,0.2,10,4.739832189231487,76.10000000000001,0.0,0.0,0
13097,159,2.9444389791664403,8.15291513118824,0.4807692307692308,33,5.2674256485911215,55.80666666666667,0.0,0.0,0
13098,59,2.70805020110221,7.827189066278595,0.3809523809523809,5,5.19330202940449,10.871428571428572,0.0,0.0,0
13102,8,4.007333185232471,9.122551238066581,0.3440860215053763,10,5.139336831850621,5.637037037037038,11.0,7.461554181595995,1
13104,179,0.6931471805599453,4.836281906951478,1.0,20,4.836281906951478,608.8000000000001,0.0,0.0,0
13107,119,2.3978952727983707,7.963084213133888,0.3478260869565217,20,5.6636269246791064,60.88000000000001,0.0,0.0,0
13108,348,1.3862943611198906,6.333084227167393,0.0,45,5.238018733258235,456.59999999999997,0.0,0.0,0
13110,22,2.1972245773362196,6.991130887903188,0.35,36,4.918108736418516,136.98000000000002,8.0,6.991130887903188,1
13113,8,3.4011973816621555,9.95725199113025,0.2580645161290322,44,6.591281999267566,46.1848275862069,11.0,7.954905838025646,1
13115,153,1.0986122886681098,5.543691966703569,0.0,26,4.854449210906927,395.72,0.0,0.0,0
13117,76,2.5649493574615367,7.725405090288273,0.2647058823529412,30,5.245342835111762,76.10000000000001,0.0,0.0,0
13124,205,3.4339872044851463,8.458775632244242,0.2950819672131147,4,5.063708337124549,4.058666666666666,0.0,0.0,0
13126,137,2.9444389791664403,7.813583468845383,0.375,37,4.930059728429729,62.57111111111111,0.0,0.0,0
13136,257,1.3862943611198906,5.472186636527008,0.3333333333333333,48,4.381943297868133,487.04,0.0,0.0,0
13137,10,3.5263605246161616,8.963994721704056,0.3125,37,5.471572696503164,34.129696969696965,33.0,8.963994721704056,1
13138,340,2.0794415416798357,7.353075514345009,0.2857142857142857,21,5.411001711659413,91.32000000000001,0.0,0.0,0
13140,269,1.6094379124341003,6.599543915277863,0.4375,34,5.217324207338505,258.74,0.0,0.0,0
13141,22,2.833213344056216,8.164641165131359,0.3125,25,5.396311441481519,47.5625,1.0,5.071291287969602,1
13144,137,0.6931471805599453,3.9316295350670645,0.6666666666666666,38,3.9316295350670645,1156.72,0.0,0.0,0
13145,336,0.6931471805599453,3.1780538303479458,1.0,4,3.1780538303479458,121.76,0.0,0.0,0
13148,37,4.3694478524670215,9.850197001801416,0.3384615384615385,16,5.497540686395943,6.2441025641025645,0.0,0.0,0
13155,115,3.6635616461296463,8.774105698949073,0.3015873015873015,8,5.142226648167628,6.408421052631579,0.0,0.0,0
13158,75,2.833213344056216,8.14650914809868,0.3157894736842105,47,5.378257184313203,89.4175,0.0,0.0,0
13161,38,1.0986122886681098,6.25061210505638,0.25,4,5.559392338696803,60.88,0.0,0.0,0
13162,132,3.258096538021482,8.194988684926033,0.3,14,4.982715814098122,17.046400000000002,0.0,0.0,0
13165,171,1.791759469228055,6.789467115770308,0.5384615384615384,31,5.184521372069109,188.728,0.0,0.0,0
13168,67,3.6109179126442243,8.608842131600378,0.3684210526315789,24,5.031689860700825,20.293333333333337,0.0,0.0,0
13173,284,2.772588722239781,8.240780711222687,0.391304347826087,8,5.5364152096440575,16.234666666666666,0.0,0.0,0
13174,49,4.8283137373023015,10.101435134597255,0.3388429752066115,25,5.28618642198078,6.137096774193548,0.0,0.0,0
13178,221,2.70805020110221,7.616805335821498,0.40625,9,4.984125078284539,19.56857142857143,0.0,0.0,0
13183,147,2.4849066497880004,7.616682300389599,0.3,42,5.223696675563889,116.22545454545455,0.0,0.0,0
13187,153,2.3978952727983707,7.237411481990482,0.2432432432432432,50,4.9412780705268595,152.2,0.0,0.0,0
13198,69,3.6888794541139363,8.727029391384066,0.3896103896103896,50,5.069610290568642,39.02564102564103,0.0,0.0,0
13199,19,2.70805020110221,7.6034591883237725,0.3125,47,4.970864334346984,102.19142857142857,1.0,5.071291287969602,1
13208,12,2.6390573296152584,7.82667455320998,0.2307692307692307,4,5.2665011721591215,9.366153846153846,13.0,7.82667455320998,1
13209,111,2.3978952727983707,6.183860189473411,0.3809523809523809,18,3.899666983218562,54.79200000000001,0.0,0.0,0
